0.590,-0.040,-0.149,0.043,0.133,0.113,-0.011,-0.123,-0.104,0.026
-0.040,0.429,-0.036,0.108,0.087,0.051,0.014,-0.113,-0.081,0.083
-0.149,-0.036,0.481,0.021,0.042,-0.060,-0.172,0.045,-0.118,-0.014
0.043,0.108,0.021,0.945,0.053,0.136,-0.020,-0.244,-0.143,0.054
0.133,0.087,0.042,0.053,0.507,0.163,-0.136,0.105,-0.095,0.068
0.113,0.051,-0.060,0.136,0.163,0.471,-0.043,0.046,-0.167,-0.024
-0.011,0.014,-0.172,-0.020,-0.136,-0.043,0.440,0.033,0.041,0.012
-0.123,-0.113,0.045,-0.244,0.105,0.046,0.033,0.538,0.003,-0.001
-0.104,-0.081,-0.118,-0.143,-0.095,-0.167,0.041,0.003,0.466,-0.014
0.026,0.083,-0.014,0.054,0.068,-0.024,0.012,-0.001,-0.014,0.221
