0.485,0.039,0.045,-0.095,0.093,0.031,0.047,0.009,0.040,-0.167
0.039,0.444,0.013,0.075,-0.019,0.017,-0.073,-0.283,-0.040,-0.134
0.045,0.013,0.507,0.195,-0.027,0.028,-0.059,0.020,0.172,-0.214
-0.095,0.075,0.195,0.506,-0.035,0.087,-0.095,0.018,0.048,-0.200
0.093,-0.019,-0.027,-0.035,0.512,0.202,-0.100,0.083,0.057,0.094
0.031,0.017,0.028,0.087,0.202,0.442,-0.001,0.052,0.006,-0.015
0.047,-0.073,-0.059,-0.095,-0.100,-0.001,0.418,0.051,-0.130,-0.009
0.009,-0.283,0.020,0.018,0.083,0.052,0.051,0.464,0.025,0.101
0.040,-0.040,0.172,0.048,0.057,0.006,-0.130,0.025,0.346,-0.074
-0.167,-0.134,-0.214,-0.200,0.094,-0.015,-0.009,0.101,-0.074,0.390
