0.473,0.038,0.034,-0.083,0.081,0.024,0.032,0.017,0.040,-0.161
0.038,0.439,0.011,0.072,-0.030,0.015,-0.066,-0.283,-0.036,-0.133
0.034,0.011,0.524,0.199,-0.043,0.010,-0.060,0.019,0.188,-0.216
-0.083,0.072,0.199,0.505,-0.042,0.082,-0.093,0.015,0.053,-0.207
0.081,-0.030,-0.043,-0.042,0.521,0.204,-0.105,0.089,0.056,0.110
0.024,0.015,0.010,0.082,0.204,0.439,-0.001,0.055,-0.001,-0.000
0.032,-0.066,-0.060,-0.093,-0.105,-0.001,0.412,0.054,-0.136,-0.007
0.017,-0.283,0.019,0.015,0.089,0.055,0.054,0.473,0.018,0.097
0.040,-0.036,0.188,0.053,0.056,-0.001,-0.136,0.018,0.353,-0.081
-0.161,-0.133,-0.216,-0.207,0.110,-0.000,-0.007,0.097,-0.081,0.389
