1.205,0.058,0.050,-0.466,-0.444,0.332,-0.050,0.208,0.042,0.133
0.058,0.490,0.107,-0.273,-0.120,0.087,0.016,-0.016,-0.005,0.081
0.050,0.107,0.799,0.096,-0.220,0.453,-0.026,0.161,-0.090,-0.100
-0.466,-0.273,0.096,0.865,0.431,-0.067,-0.226,0.057,-0.089,-0.159
-0.444,-0.120,-0.220,0.431,0.969,-0.539,-0.132,-0.010,-0.010,-0.208
0.332,0.087,0.453,-0.067,-0.539,0.924,-0.051,0.031,0.090,0.204
-0.050,0.016,-0.026,-0.226,-0.132,-0.051,0.379,-0.029,-0.023,-0.027
0.208,-0.016,0.161,0.057,-0.010,0.031,-0.029,0.361,-0.074,-0.027
0.042,-0.005,-0.090,-0.089,-0.010,0.090,-0.023,-0.074,0.355,0.086
0.133,0.081,-0.100,-0.159,-0.208,0.204,-0.027,-0.027,0.086,0.274
