0.428,-0.179,0.028,0.107,0.059,0.072,0.060,-0.039,0.090,0.050
-0.179,0.240,0.013,0.086,-0.039,-0.033,0.064,0.039,0.019,-0.046
0.028,0.013,0.594,0.163,0.016,-0.053,0.043,-0.192,0.054,0.325
0.107,0.086,0.163,0.543,-0.005,0.076,0.319,-0.025,0.069,0.109
0.059,-0.039,0.016,-0.005,0.450,-0.042,0.113,0.183,0.081,0.054
0.072,-0.033,-0.053,0.076,-0.042,0.277,-0.072,-0.051,-0.027,-0.064
0.060,0.064,0.043,0.319,0.113,-0.072,0.494,0.095,0.072,0.015
-0.039,0.039,-0.192,-0.025,0.183,-0.051,0.095,0.355,-0.014,-0.060
0.090,0.019,0.054,0.069,0.081,-0.027,0.072,-0.014,0.303,0.008
0.050,-0.046,0.325,0.109,0.054,-0.064,0.015,-0.060,0.008,0.458
