1.226,0.114,0.011,-0.462,-0.445,0.165,-0.082,0.259,-0.016,0.146
0.114,0.553,0.054,-0.255,-0.125,0.073,-0.050,0.035,-0.116,0.090
0.011,0.054,0.903,0.104,-0.181,0.349,-0.055,0.139,-0.035,-0.163
-0.462,-0.255,0.104,0.934,0.472,-0.057,-0.207,0.002,-0.099,-0.168
-0.445,-0.125,-0.181,0.472,0.988,-0.292,-0.105,-0.059,0.018,-0.176
0.165,0.073,0.349,-0.057,-0.292,0.692,-0.036,-0.027,0.021,0.172
-0.082,-0.050,-0.055,-0.207,-0.105,-0.036,0.473,-0.044,-0.001,-0.036
0.259,0.035,0.139,0.002,-0.059,-0.027,-0.044,0.398,-0.084,-0.023
-0.016,-0.116,-0.035,-0.099,0.018,0.021,-0.001,-0.084,0.420,0.029
0.146,0.090,-0.163,-0.168,-0.176,0.172,-0.036,-0.023,0.029,0.302
