0.517,0.053,0.064,-0.106,0.109,0.054,0.072,-0.001,0.042,-0.182
0.053,0.464,0.022,0.073,0.001,0.024,-0.069,-0.282,-0.047,-0.145
0.064,0.022,0.481,0.184,-0.005,0.047,-0.055,0.013,0.150,-0.214
-0.106,0.073,0.184,0.507,-0.032,0.089,-0.096,0.021,0.042,-0.192
0.109,0.001,-0.005,-0.032,0.508,0.196,-0.089,0.070,0.059,0.077
0.054,0.024,0.047,0.089,0.196,0.443,0.007,0.045,0.012,-0.033
0.072,-0.069,-0.055,-0.096,-0.089,0.007,0.429,0.040,-0.125,-0.016
-0.001,-0.282,0.013,0.021,0.070,0.045,0.040,0.448,0.033,0.107
0.042,-0.047,0.150,0.042,0.059,0.012,-0.125,0.033,0.340,-0.068
-0.182,-0.145,-0.214,-0.192,0.077,-0.033,-0.016,0.107,-0.068,0.396
