0.546,0.068,0.071,-0.119,0.119,0.073,0.081,-0.000,0.045,-0.196
0.068,0.492,0.027,0.074,0.018,0.033,-0.071,-0.282,-0.050,-0.154
0.071,0.027,0.457,0.166,0.003,0.062,-0.057,0.005,0.133,-0.211
-0.119,0.074,0.166,0.522,-0.051,0.081,-0.110,0.021,0.049,-0.186
0.119,0.018,0.003,-0.051,0.512,0.179,-0.072,0.061,0.058,0.076
0.073,0.033,0.062,0.081,0.179,0.439,0.018,0.042,0.014,-0.044
0.081,-0.071,-0.057,-0.110,-0.072,0.018,0.429,0.043,-0.129,-0.015
-0.000,-0.282,0.005,0.021,0.061,0.042,0.043,0.434,0.034,0.110
0.045,-0.050,0.133,0.049,0.058,0.014,-0.129,0.034,0.333,-0.066
-0.196,-0.154,-0.211,-0.186,0.076,-0.044,-0.015,0.110,-0.066,0.407
