0.609,0.037,-0.158,0.090,0.062,-0.084,0.024,-0.055,-0.016,-0.037
0.037,0.641,-0.116,0.152,0.181,-0.075,0.204,-0.020,-0.031,0.153
-0.158,-0.116,0.510,-0.076,-0.056,0.015,-0.127,0.008,-0.108,-0.005
0.090,0.152,-0.076,0.934,0.149,-0.224,-0.023,-0.113,-0.170,0.001
0.062,0.181,-0.056,0.149,0.499,-0.012,-0.034,0.172,-0.035,0.066
-0.084,-0.075,0.015,-0.224,-0.012,0.932,-0.088,-0.036,-0.180,-0.006
0.024,0.204,-0.127,-0.023,-0.034,-0.088,0.445,0.067,0.034,0.084
-0.055,-0.020,0.008,-0.113,0.172,-0.036,0.067,0.508,0.007,0.024
-0.016,-0.031,-0.108,-0.170,-0.035,-0.180,0.034,0.007,0.419,0.016
-0.037,0.153,-0.005,0.001,0.066,-0.006,0.084,0.024,0.016,0.236
