0.521,-0.028,-0.119,0.042,0.086,0.033,-0.016,-0.087,-0.031,-0.011
-0.028,0.461,-0.052,0.083,0.124,0.001,0.131,-0.067,-0.048,0.124
-0.119,-0.052,0.450,-0.012,-0.001,-0.035,-0.127,0.030,-0.120,-0.029
0.042,0.083,-0.012,0.924,0.089,-0.111,-0.001,-0.187,-0.202,0.012
0.086,0.124,-0.001,0.089,0.481,0.066,-0.062,0.138,-0.059,0.069
0.033,0.001,-0.035,-0.111,0.066,0.878,-0.058,0.024,-0.175,-0.005
-0.016,0.131,-0.127,-0.001,-0.062,-0.058,0.422,0.064,0.034,0.068
-0.087,-0.067,0.030,-0.187,0.138,0.024,0.064,0.524,-0.007,0.013
-0.031,-0.048,-0.120,-0.202,-0.059,-0.175,0.034,-0.007,0.444,0.013
-0.011,0.124,-0.029,0.012,0.069,-0.005,0.068,0.013,0.013,0.218
