0.478,0.039,0.023,-0.060,0.056,0.022,0.020,0.030,0.044,-0.160
0.039,0.457,0.011,0.067,-0.047,0.012,-0.049,-0.278,-0.037,-0.140
0.023,0.011,0.542,0.191,-0.060,-0.017,-0.058,0.013,0.201,-0.217
-0.060,0.067,0.191,0.498,-0.045,0.074,-0.085,0.011,0.051,-0.207
0.056,-0.047,-0.060,-0.045,0.532,0.198,-0.107,0.089,0.056,0.128
0.022,0.012,-0.017,0.074,0.198,0.432,-0.001,0.054,-0.014,0.016
0.020,-0.049,-0.058,-0.085,-0.107,-0.001,0.406,0.054,-0.138,-0.008
0.030,-0.278,0.013,0.011,0.089,0.054,0.054,0.475,0.014,0.091
0.044,-0.037,0.201,0.051,0.056,-0.014,-0.138,0.014,0.365,-0.086
-0.160,-0.140,-0.217,-0.207,0.128,0.016,-0.008,0.091,-0.086,0.393
