1.197,0.079,0.080,-0.430,-0.455,0.436,-0.060,0.210,0.084,0.134
0.079,0.441,0.118,-0.279,-0.129,0.082,0.046,-0.013,0.028,0.077
0.080,0.118,0.759,0.092,-0.230,0.471,-0.020,0.173,-0.099,-0.080
-0.430,-0.279,0.092,0.838,0.389,-0.059,-0.228,0.081,-0.094,-0.163
-0.455,-0.129,-0.230,0.389,0.965,-0.623,-0.119,-0.013,-0.019,-0.219
0.436,0.082,0.471,-0.059,-0.623,0.979,-0.076,0.092,0.097,0.185
-0.060,0.046,-0.020,-0.228,-0.119,-0.076,0.347,-0.028,-0.035,-0.023
0.210,-0.013,0.173,0.081,-0.013,0.092,-0.028,0.354,-0.060,-0.022
0.084,0.028,-0.099,-0.094,-0.019,0.097,-0.035,-0.060,0.352,0.097
0.134,0.077,-0.080,-0.163,-0.219,0.185,-0.023,-0.022,0.097,0.252
