0.531,0.060,0.069,-0.110,0.114,0.061,0.079,-0.002,0.042,-0.188
0.060,0.473,0.025,0.072,0.008,0.027,-0.067,-0.281,-0.049,-0.149
0.069,0.025,0.472,0.179,0.000,0.051,-0.057,0.009,0.143,-0.213
-0.110,0.072,0.179,0.510,-0.038,0.087,-0.098,0.021,0.043,-0.190
0.114,0.008,0.000,-0.038,0.508,0.191,-0.082,0.066,0.059,0.074
0.061,0.027,0.051,0.087,0.191,0.441,0.010,0.043,0.013,-0.037
0.079,-0.067,-0.057,-0.098,-0.082,0.010,0.429,0.038,-0.126,-0.017
-0.002,-0.281,0.009,0.021,0.066,0.043,0.038,0.442,0.035,0.109
0.042,-0.049,0.143,0.043,0.059,0.013,-0.126,0.035,0.338,-0.066
-0.188,-0.149,-0.213,-0.190,0.074,-0.037,-0.017,0.109,-0.066,0.400
