0.316,-0.186,-0.071,-0.042,0.079,0.039,0.089,-0.071,-0.088,-0.058
-0.186,0.642,-0.034,0.186,0.039,-0.027,0.088,0.059,0.172,0.156
-0.071,-0.034,0.353,0.045,-0.054,-0.159,-0.132,0.028,-0.121,0.093
-0.042,0.186,0.045,0.338,-0.042,-0.051,0.117,-0.025,0.004,0.075
0.079,0.039,-0.054,-0.042,0.265,0.119,0.012,0.012,0.033,0.001
0.039,-0.027,-0.159,-0.051,0.119,0.519,0.082,-0.038,0.085,-0.122
0.089,0.088,-0.132,0.117,0.012,0.082,0.418,-0.044,0.063,-0.009
-0.071,0.059,0.028,-0.025,0.012,-0.038,-0.044,0.136,0.002,0.017
-0.088,0.172,-0.121,0.004,0.033,0.085,0.063,0.002,0.266,-0.013
-0.058,0.156,0.093,0.075,0.001,-0.122,-0.009,0.017,-0.013,0.215
