0.523,-0.036,-0.121,0.033,0.097,0.070,-0.022,-0.101,-0.047,-0.000
-0.036,0.423,-0.042,0.075,0.105,0.021,0.089,-0.089,-0.056,0.104
-0.121,-0.042,0.453,0.002,0.017,-0.053,-0.135,0.036,-0.122,-0.030
0.033,0.075,0.002,0.913,0.068,-0.032,0.001,-0.215,-0.193,0.025
0.097,0.105,0.017,0.068,0.483,0.104,-0.085,0.125,-0.065,0.065
0.070,0.021,-0.053,-0.032,0.104,0.796,-0.051,0.046,-0.175,-0.010
-0.022,0.089,-0.135,0.001,-0.085,-0.051,0.414,0.055,0.036,0.052
-0.101,-0.089,0.036,-0.215,0.125,0.046,0.055,0.530,-0.007,0.005
-0.047,-0.056,-0.122,-0.193,-0.065,-0.175,0.036,-0.007,0.451,0.007
-0.000,0.104,-0.030,0.025,0.065,-0.010,0.052,0.005,0.007,0.215
