1.200,0.100,0.103,-0.389,-0.454,0.501,-0.095,0.221,0.110,0.131
0.100,0.391,0.111,-0.291,-0.142,0.064,0.073,-0.011,0.036,0.068
0.103,0.111,0.737,0.088,-0.233,0.465,-0.017,0.183,-0.109,-0.075
-0.389,-0.291,0.088,0.833,0.362,-0.046,-0.226,0.103,-0.093,-0.170
-0.454,-0.142,-0.233,0.362,0.944,-0.647,-0.098,-0.020,-0.017,-0.222
0.501,0.064,0.465,-0.046,-0.647,0.996,-0.088,0.130,0.096,0.168
-0.095,0.073,-0.017,-0.226,-0.098,-0.088,0.329,-0.036,-0.040,-0.012
0.221,-0.011,0.183,0.103,-0.020,0.130,-0.036,0.361,-0.051,-0.024
0.110,0.036,-0.109,-0.093,-0.017,0.096,-0.040,-0.051,0.353,0.099
0.131,0.068,-0.075,-0.170,-0.222,0.168,-0.012,-0.024,0.099,0.240
