0.546,0.067,0.071,-0.117,0.118,0.070,0.083,-0.001,0.044,-0.195
0.067,0.486,0.027,0.072,0.016,0.031,-0.069,-0.281,-0.050,-0.153
0.071,0.027,0.458,0.170,0.003,0.057,-0.058,0.004,0.135,-0.211
-0.117,0.072,0.170,0.518,-0.048,0.084,-0.106,0.021,0.047,-0.188
0.118,0.016,0.003,-0.048,0.511,0.183,-0.074,0.062,0.058,0.075
0.070,0.031,0.057,0.084,0.183,0.438,0.016,0.042,0.014,-0.041
0.083,-0.069,-0.058,-0.106,-0.074,0.016,0.429,0.041,-0.128,-0.016
-0.001,-0.281,0.004,0.021,0.062,0.042,0.041,0.435,0.035,0.110
0.044,-0.050,0.135,0.047,0.058,0.014,-0.128,0.035,0.334,-0.066
-0.195,-0.153,-0.211,-0.188,0.075,-0.041,-0.016,0.110,-0.066,0.406
