0.558,-0.038,-0.136,0.037,0.116,0.107,-0.021,-0.116,-0.080,0.014
-0.038,0.414,-0.037,0.093,0.091,0.039,0.040,-0.111,-0.075,0.085
-0.136,-0.037,0.467,0.011,0.034,-0.065,-0.153,0.041,-0.124,-0.023
0.037,0.093,0.011,0.922,0.054,0.088,-0.004,-0.240,-0.165,0.047
0.116,0.091,0.034,0.054,0.494,0.152,-0.118,0.111,-0.082,0.065
0.107,0.039,-0.065,0.088,0.152,0.607,-0.052,0.057,-0.169,-0.023
-0.021,0.040,-0.153,-0.004,-0.118,-0.052,0.421,0.042,0.040,0.028
-0.116,-0.111,0.041,-0.240,0.111,0.057,0.042,0.539,-0.004,0.000
-0.080,-0.075,-0.124,-0.165,-0.082,-0.169,0.040,-0.004,0.464,-0.007
0.014,0.085,-0.023,0.047,0.065,-0.023,0.028,0.000,-0.007,0.215
